academic_year,branch_code,branch_name,data_type,pdf_count,pdf_description,pdf_filename,pdf_index,pdf_url,program,scraped_at,semester,subject_branch_code,subject_category,subject_category_:basic_science_courses,subject_category_:engineering_science_courses,"subject_category_:humanities_and_social_science,_including_management_courses",subject_category_:mandatory_non-credit_courses_–_audit_course,subject_category_:mopec-01(mooc),subject_category_:mopec-02(mooc),subject_category_:mopec-02_(mooc),subject_category_:pec-01(mooc),subject_category_:pec-02(mooc),subject_category_:pec-03(mooc),subject_category_:pec-04(mooc),subject_category_:professional_core_courses,subject_content,subject_content_type,subject_eff_from,"subject_elective_subject:
____________________________________________________no","subject_elective_subject:
____________________________________________________yes",subject_exp,subject_index,subject_l,subject_original_branch_code,subject_original_category,subject_original_category_:basic_science_courses,subject_original_category_:engineering_science_courses,"subject_original_category_:humanities_and_social_science,_including_management_courses",subject_original_category_:mandatory_non-credit_courses_–_audit_course,subject_original_category_:mopec-01(mooc),subject_original_category_:mopec-02(mooc),subject_original_category_:mopec-02_(mooc),subject_original_category_:pec-01(mooc),subject_original_category_:pec-02(mooc),subject_original_category_:pec-03(mooc),subject_original_category_:pec-04(mooc),subject_original_category_:professional_core_courses,subject_original_eff_from,"subject_original_elective_subject:
____________________________________________________no","subject_original_elective_subject:
____________________________________________________yes",subject_original_exp_,subject_original_l_,subject_original_p_,subject_original_sem__year,subject_original_subcode,subject_original_subjectname,subject_original_t_,subject_p,subject_row_index,subject_sem__year,subject_subcode,subject_subjectname,subject_t,subject_table_index,subject_total_lines,total_subjects
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,,,,,,,Category :Engineering Science Courses,1,,,,,,,,,,,,,,,,,,,Category :Engineering Science Courses,,,,"Elective Subject:
                                                    No",,,,2,,"Elective Subject:
                                                    No",,,1,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,,,,,,,"IsTheory :
                                                    No",2,,,,,,,,,,,,,,,,,,,"IsTheory :
                                                    No",,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,,3,,"Theory Exam Duration :
                                                    2.5 Hrs",,,1,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,,,,,,,IsPractical :No,3,,,,,,,,,,,,,,,,,,,IsPractical :No,,,,Practical Exam Duration :,,,,4,,Practical Exam Duration :,,,1,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,,,,,,,Remark :,4,,,,,,,,,,,,,,,,,,,Remark :,,,,Isfunctional :Yes,,,,5,,Isfunctional :Yes,,,1,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,5,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,2,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,IsPractical :No,,,,,,,,,,,,,,Practical Exam Duration :,,,6,,,,,IsPractical :No,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,2,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,Remark :,,,,,,,,,,,,,,Isfunctional :Yes,,,7,,,,,Remark :,,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,2,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,"IsTheory :
                                                    No",,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,8,,,,,,,,,,,,,,,"IsTheory :
                                                    No",,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,3,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,IsPractical :No,,,,Practical Exam Duration :,,,9,,,,,,,,,,,,,,,IsPractical :No,,Practical Exam Duration :,,,,,,,,,,2,,,,,3,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,Remark :,,,,Isfunctional :Yes,,,10,,,,,,,,,,,,,,,Remark :,,Isfunctional :Yes,,,,,,,,,,3,,,,,3,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,"IsTheory :
                                                    No",,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,11,,,,,,,,,,,,,,,"IsTheory :
                                                    No",,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,4,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,IsPractical :No,,,,Practical Exam Duration :,,,12,,,,,,,,,,,,,,,IsPractical :No,,Practical Exam Duration :,,,,,,,,,,2,,,,,4,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,Remark :,,,,Isfunctional :Yes,,,13,,,,,,,,,,,,,,,Remark :,,Isfunctional :Yes,,,,,,,,,,3,,,,,4,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,"IsTheory :
                                                    No",,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,14,,,,,,,,,,,,,,,"IsTheory :
                                                    No",,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,5,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,IsPractical :No,,,,Practical Exam Duration :,,,15,,,,,,,,,,,,,,,IsPractical :No,,Practical Exam Duration :,,,,,,,,,,2,,,,,5,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,Remark :,,,,Isfunctional :Yes,,,16,,,,,,,,,,,,,,,Remark :,,Isfunctional :Yes,,,,,,,,,,3,,,,,5,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,"IsTheory :
                                                    No",,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,17,,,,,,,,,,,,,,,"IsTheory :
                                                    No",,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,6,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,IsPractical :No,,,,Practical Exam Duration :,,,18,,,,,,,,,,,,,,,IsPractical :No,,Practical Exam Duration :,,,,,,,,,,2,,,,,6,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,Remark :,,,,Isfunctional :Yes,,,19,,,,,,,,,,,,,,,Remark :,,Isfunctional :Yes,,,,,,,,,,3,,,,,6,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,"IsTheory :
                                                    No",,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,20,,,,,,,,,,,,,,,"IsTheory :
                                                    No",,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,7,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,IsPractical :No,,,,Practical Exam Duration :,,,21,,,,,,,,,,,,,,,IsPractical :No,,Practical Exam Duration :,,,,,,,,,,2,,,,,7,,23
2024-25,16,Information Technology,subject,6,,,,,Diploma,2025-07-17 11:38:37,3,,,,,,,,,,,,,,Remark :,,,,Isfunctional :Yes,,,22,,,,,,,,,,,,,,,Remark :,,Isfunctional :Yes,,,,,,,,,,3,,,,,7,,23
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,"Elective Subject:
                                                    Yes",IsPractical :No,,,,,,,,,,,,,,,"IsTheory :
                                                    Yes",,,"Category :PEC-02(MOOC)Elective Subject:
                                                    YesIsTheory :
                                                    YesTheory Exam Duration :
                                                    3IsPractical :NoPractical Exam Duration :0Remark :
                                                    N/AIsfunctional :YesIsSemipractical :No",0,"Remark :
                                                    N/A","Elective Subject:
                                                    Yes",IsPractical :No,,,,,,,,,,,,,"IsTheory :
                                                    Yes",,,"Category :PEC-02(MOOC)Elective Subject:
                                                    YesIsTheory :
                                                    YesTheory Exam Duration :
                                                    3IsPractical :NoPractical Exam Duration :0Remark :
                                                    N/AIsfunctional :YesIsSemipractical :No","Remark :
                                                    N/A",IsSemipractical :No,Practical Exam Duration :0,Category :PEC-02(MOOC),"Theory Exam Duration :
                                                    3",Isfunctional :Yes,IsSemipractical :No,1,Practical Exam Duration :0,Category :PEC-02(MOOC),"Theory Exam Duration :
                                                    3",Isfunctional :Yes,1,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,,,,,,,,,,,,,,Category :PEC-02(MOOC),1,,,,,,,,,,,,,,,,,,,Category :PEC-02(MOOC),,,,"Elective Subject:
                                                    Yes",,,,2,,"Elective Subject:
                                                    Yes",,,1,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,,,,,,,,,,,,,,"IsTheory :
                                                    Yes",2,,,,,,,,,,,,,,,,,,,"IsTheory :
                                                    Yes",,,,"Theory Exam Duration :
                                                    3",,,,3,,"Theory Exam Duration :
                                                    3",,,1,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,,,,,,,,,,,,,,IsPractical :No,3,,,,,,,,,,,,,,,,,,,IsPractical :No,,,,Practical Exam Duration :0,,,,4,,Practical Exam Duration :0,,,1,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,,,,,,,,,,,,,,"Remark :
                                                    N/A",4,,,,,,,,,,,,,,,,,,,"Remark :
                                                    N/A",,,,Isfunctional :Yes,,,,5,,Isfunctional :Yes,,,1,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,,,,,"IsTheory :
                                                    Yes",,,,,,,,"Theory Exam Duration :
                                                    3",,5,,,,,,,,,,,,"IsTheory :
                                                    Yes",,,,,,"Theory Exam Duration :
                                                    3",,,,,,,,,1,,,,,2,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,,,,,IsPractical :No,,,,,,,,Practical Exam Duration :0,,6,,,,,,,,,,,,IsPractical :No,,,,,,Practical Exam Duration :0,,,,,,,,,2,,,,,2,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,,,,,"Remark :
                                                    N/A",,,,,,,,Isfunctional :Yes,,7,,,,,,,,,,,,"Remark :
                                                    N/A",,,,,,Isfunctional :Yes,,,,,,,,,3,,,,,2,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,,,,"IsTheory :
                                                    Yes",,,,,,,,,"Theory Exam Duration :
                                                    3",,8,,,,,,,,,,,"IsTheory :
                                                    Yes",,,,,,,"Theory Exam Duration :
                                                    3",,,,,,,,,1,,,,,3,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,,,,IsPractical :No,,,,,,,,,Practical Exam Duration :0,,9,,,,,,,,,,,IsPractical :No,,,,,,,Practical Exam Duration :0,,,,,,,,,2,,,,,3,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,,,,"Remark :
                                                    N/A",,,,,,,,,Isfunctional :Yes,,10,,,,,,,,,,,"Remark :
                                                    N/A",,,,,,,Isfunctional :Yes,,,,,,,,,3,,,,,3,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,"IsTheory :
                                                    Yes",,,,,,,,,,,,"Theory Exam Duration :
                                                    3",,11,,,,,,,,"IsTheory :
                                                    Yes",,,,,,,,,,"Theory Exam Duration :
                                                    3",,,,,,,,,1,,,,,4,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,IsPractical :No,,,,,,,,,,,,Practical Exam Duration :0,,12,,,,,,,,IsPractical :No,,,,,,,,,,Practical Exam Duration :0,,,,,,,,,2,,,,,4,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,"Remark :
                                                    N/A",,,,,,,,,,,,Isfunctional :Yes,,13,,,,,,,,"Remark :
                                                    N/A",,,,,,,,,,Isfunctional :Yes,,,,,,,,,3,,,,,4,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,"IsTheory :
                                                    Yes",,,,,,,,,,,,"Theory Exam Duration :
                                                    3",,14,,,,,,,,"IsTheory :
                                                    Yes",,,,,,,,,,"Theory Exam Duration :
                                                    3",,,,,,,,,1,,,,,5,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,IsPractical :No,,,,,,,,,,,,Practical Exam Duration :0,,15,,,,,,,,IsPractical :No,,,,,,,,,,Practical Exam Duration :0,,,,,,,,,2,,,,,5,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,"Remark :
                                                    N/A",,,,,,,,,,,,Isfunctional :Yes,,16,,,,,,,,"Remark :
                                                    N/A",,,,,,,,,,Isfunctional :Yes,,,,,,,,,3,,,,,5,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,"IsTheory :
                                                    Yes",,,,,,,,,,,,"Theory Exam Duration :
                                                    3",,17,,,,,,,,"IsTheory :
                                                    Yes",,,,,,,,,,"Theory Exam Duration :
                                                    3",,,,,,,,,1,,,,,6,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,IsPractical :No,,,,,,,,,,,,Practical Exam Duration :0,,18,,,,,,,,IsPractical :No,,,,,,,,,,Practical Exam Duration :0,,,,,,,,,2,,,,,6,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:42,4,,,,,,,"Remark :
                                                    N/A",,,,,,,,,,,,Isfunctional :Yes,,19,,,,,,,,"Remark :
                                                    N/A",,,,,,,,,,Isfunctional :Yes,,,,,,,,,3,,,,,6,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:47,5,"Elective Subject:
                                                    Yes",IsPractical :No,,,,,,,,,,,,,,,"IsTheory :
                                                    Yes",,,"Category :PEC-03(MOOC)Elective Subject:
                                                    YesIsTheory :
                                                    YesTheory Exam Duration :
                                                    3IsPractical :NoPractical Exam Duration :0Remark :
                                                    N/AIsfunctional :YesIsSemipractical :No",0,"Remark :
                                                    N/A","Elective Subject:
                                                    Yes",IsPractical :No,,,,,,,,,,,,,"IsTheory :
                                                    Yes",,,"Category :PEC-03(MOOC)Elective Subject:
                                                    YesIsTheory :
                                                    YesTheory Exam Duration :
                                                    3IsPractical :NoPractical Exam Duration :0Remark :
                                                    N/AIsfunctional :YesIsSemipractical :No","Remark :
                                                    N/A",IsSemipractical :No,Practical Exam Duration :0,Category :PEC-03(MOOC),"Theory Exam Duration :
                                                    3",Isfunctional :Yes,IsSemipractical :No,1,Practical Exam Duration :0,Category :PEC-03(MOOC),"Theory Exam Duration :
                                                    3",Isfunctional :Yes,1,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:47,5,,,,,,,,,,,,,,,,,,,,Category :PEC-03(MOOC),1,,,,,,,,,,,,,,,,,,,Category :PEC-03(MOOC),,,,"Elective Subject:
                                                    Yes",,,,2,,"Elective Subject:
                                                    Yes",,,1,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:47,5,,,,,,,,,,,,,,,,,,,,"IsTheory :
                                                    Yes",2,,,,,,,,,,,,,,,,,,,"IsTheory :
                                                    Yes",,,,"Theory Exam Duration :
                                                    3",,,,3,,"Theory Exam Duration :
                                                    3",,,1,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:47,5,,,,,,,,,,,,,,,,,,,,IsPractical :No,3,,,,,,,,,,,,,,,,,,,IsPractical :No,,,,Practical Exam Duration :0,,,,4,,Practical Exam Duration :0,,,1,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:47,5,,,,,,,,,,,,,,,,,,,,"Remark :
                                                    N/A",4,,,,,,,,,,,,,,,,,,,"Remark :
                                                    N/A",,,,Isfunctional :Yes,,,,5,,Isfunctional :Yes,,,1,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:47,5,,,,,,,,,,,,"IsTheory :
                                                    Yes",,,,,,,"Theory Exam Duration :
                                                    3",,5,,,,,,,,,,,,,"IsTheory :
                                                    Yes",,,,,"Theory Exam Duration :
                                                    3",,,,,,,,,1,,,,,2,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:47,5,,,,,,,,,,,,IsPractical :No,,,,,,,Practical Exam Duration :0,,6,,,,,,,,,,,,,IsPractical :No,,,,,Practical Exam Duration :0,,,,,,,,,2,,,,,2,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:47,5,,,,,,,,,,,,"Remark :
                                                    N/A",,,,,,,Isfunctional :Yes,,7,,,,,,,,,,,,,"Remark :
                                                    N/A",,,,,Isfunctional :Yes,,,,,,,,,3,,,,,2,,20
2024-25,16,Information Technology,subject,0,,,,,Diploma,2025-07-17 11:38:47,5,,,,,,,,,"IsTheory :
                                                    Yes",,,,,,,,,,"Theory Exam Duration :
                                                    3",,8,,,,,,,,,,"IsTheory :
                                                    Yes",,,,,,,,"Theory Exam Duration :
                                                    3",,,,,,,,,1,,,,,3,,20
